2990,The Mills Overrun,"Gather 5 Notched Ribs and 3 Blackened Skulls, then return to Deathguard Dillinger in Brill. ","The Scourge are trying to form a base at the Agamand Mills.  If they do, then they can stage further attacks within Tirisfal. The orders have been given.  The Scourge in the Mills must be destroyed. Go to the Mills.  Collect Notched Ribs from Rattlecage and Cracked Skull Soldiers, and Blackened Skulls from Darkeye Bonecasters. To get to the Mills, follow the road west.  After crossing the bridge, take the next fork north then keep going north.  When you see windmills, the battle will begin. "
2991,A Letter Undelivered,"Find Yvette Farthing, and deliver to her the letter from Thurman Agamand. ","This is a letter written by Thurman, the eldest son of Gregor Agamand.  It is addressed to an Yvette Farthing, though it does not appear to have reached her. . . "
2992,A Putrid Task,Bring 7 Putrid Claws to Deathguard Dillinger in Brill. ,"Scourge have trickled into Tirisfal Glades and have infested the area west of Brill, near the old bridge. Go there and beat back the rotting dead and ravaged corpses you find.  Scatter their bones and bring back their putrid claws, and the Deathguards will reward you. "
2993,Gordo's Task,Collect 3 Gloom Weed and deliver them to Junior Apothecary Holland in the Brill graveyard. ,Master want weeds. Us gots big hands and not good at picking. You help us and we not hurt you. Us need gloom weed. Many weeds around here and near road. When you have gloom weed you take to Master Holland in Brill graveyard. 
2994,At War With The Scarlet Crusade,Executor Zygand in Brill has commissioned you to slay Captain Vachon and 5 Scarlet Friars. ,We are still at war and the Scarlet Crusade grows in strength.  The report Executor Arren sent me indicates Scarlet Crusaders have been raiding from the ruined tower in southeastern Tirisfal near the Balnir Farmstead under the command of Captain Vachon. Kill Vachon along with 5 Scarlet Friars. It should prove to be a devastating blow to the Crusade! 
2995,Rear Guard Patrol,"Kill 8 Bleeding Horrors and 8 Wandering Spirits, then report back to Linnea at her camp. ","The defenders on The Bulwark protecting Tirisfal from the Plaguelands are on constant alert.  But sometimes Scourge will slip past them. Our success at the Bulwark depends on a one-front battle - we cannot allow an attack from the rear, nor can we allow our defenders' supply line to be cut. Assist the Bulwark.  Patrol east and slay any Scourge you find.  Spend particular effort at the Balnir Farmstead to the east.  It has become a haven for interloping Scourge. "
2996,A Rogue's Deal,Deliver the Nondescript Letter to Innkeeper Renee in Tirisfal Glades. ,"Hey, mate! Do a favor for a young man who's been fighting more than his fair share of mindless zombies and spiders? I got this here letter that needs to go to Brill. . . to an innkeeper named Renee something-or-other. Don't really matter none what her last name is. Anyway, it's a nice cozy little place full of victims of the plague trying to make their way in the world. And it be a great spot for you to rest too if the need arises. You should check it out. . . you do and I'll pay you well. "
2997,Delivery to Silverpine Forest,Take Apothecary Johaan's findings to Apothecary Renferrel in Silverpine Forest. ,Time is a luxury that is not afforded to those of us under the employ of Lady Sylvanas.  Surely you know this by now. As a member of the Royal Apothecary Society it is my duty to share my knowledge with my colleagues so that our collective efforts might one day provide The Dark Lady with the New Plague she so badly desires. Take these findings to Apothecary Renferrel who is stationed at The Sepulcher in Silverpine Forest.  Follow the roads to the south from Brill.  From the Undercity go southwest. 
2998,Graverobbers,Kill Rot Hide Graverobbers and Rot Hide Mongrels. ,"The Mass Graves, southwest of Garren's Haunt to the north, were made to accommodate the. . . impressive. . . number of deaths Tirisfal suffered when the Plague first came. The bodies in these graves have so far been spared an undeath, but the Scourge now send Rot Hide Gnolls to gather the corpses and use them to bolster their armies.  This cannot be allowed! Your task is twofold: slay the Rot Hides at the Mass Grave and Garren's Haunt, and gather from them the Embalming Ichor that gives them life. "
2999,Return to the Magistrate,Return to Magistrate Sevren in Brill. ,"Now return to Magistrate Sevren with the information I gave you.  He'll want it as soon as possible, so be swift. And if you see any Scourge on your way back, take them down - we can't let them wander our lands unchallenged. "
3000,A New Plague,Apothecary Johaan of the town of Brill needs 5 Vile Fin Scales from Murlocs in Tirisfal Glades. ,"While you were collecting samples for me, my experiments led me to realize that more reagents will be required for this new disease to spread properly. Poisoning some hapless victim is child's play. Plaguing an entire world proves to be a bit more complicated. I will need 5 Vile Fin Scales from Murlocs in the vicinity.  You will find the creatures along the coast to the north or to the west. "
3001,Forsaken Duties,Speak with Deathguard Linnea. ,"I need a fresh report from our Deathguard waystation to the east. I must know if more Scourge forces have slipped past The Bulwark and into Tirisfal.  Our vigilance on the border to the Plaguelands must be maintained - we can't let the Scourge get a stronger foothold here! Travel south along the road, then east at the fork to the waystation.  Speak with Deathguard Linnea.  She has the information I need. "
3002,Fields of Grief,Take the Laced Pumpkin to the Captured Scarlet Zealot who is being held in the cellar of the Gallow's End Tavern. ,"Harmless pumpkins, right?  Or so it would seem.  If we are to defeat Arthas's advances from the North and the Human infestation from the South we need to start realizing the full potential of our gift of undeath. With a little ingenuity a simple pumpkin becomes an agent for our Dark Lady.  This pumpkin, laced with my latest formula, will prove to be quite a treat. Yet another Scarlet Zealot has been captured and is being kept in the cellar of the Gallow's End Tavern.  Take this pumpkin to the fool. "
3003,Rattling the Rattlecages,"Kill 8 Rattlecage Skeletons, and then return to Shadow Priest Sarvis in Deathknell when you are done. ","You've shown your potential to the Forsaken under normal circumstances <name> - now let's see you under pressure. The Rattlecage skeletons, more mindless minions of the Lich King, are a tougher foe than the zombies you have faced thus far.  Again, thin their numbers and prove yourself to the Forsaken.  Do not tarry - when you are done, speak to me again. "
3004,The Mindless Ones,Shadow Priest Sarvis wants you to kill 5 Mindless Zombies and 5 Wretched Ghouls. ,"We Forsaken are at war with the Lich King's army of the Scourge: necromantically raised armies of the undead, foul beasts of the north, and tormented spectres. The northern part of the village has become overrun with the Mindless Ones, and they must be destroyed. Destroy them, show them no mercy, our former brothers and sisters as they might be. The Fallen are nothing but The Lich King's slaves. "
3005,At War With The Scarlet Crusade,Executor Zygand of Brill wants you to kill 10 Scarlet Warriors. ,"The documents Executor Arren provided are just the break we needed in our battle with the wretched Scarlet Crusade.  We now know their exact locations throughout Tirisfal Glades. But the Deathguard has larger concerns.  The Lich King's army grows in number each night.  We need someone with ""initiative"" like yourself to drive the Scarlet Crusade to the grave. Prove to me you are capable of serving The Dark Lady by travelling west to the tower past the Solliden Farmstead and slay 10 Scarlet Warriors. "
3006,Night Web's Hollow,Executor Arren wants you to kill 8 Young Night Web Spiders and 5 Night Web Spiders. ,"One of our greatest struggles is obtaining the natural resources we need to survive. Gold was scarce even in the height of the Alliance's power. There is a gold mine to the northwest that has been overrun with spiders. We need gold from the mine, but we can't very well get it while the spiders are crawling around in there. I've not much manpower to commit to the task, so we'll just have to do it little by little. Get up there and see what you can do for us, <name>. "
3007,Candles of Beckoning,You grab one of the candles and place it in your pack. ,You grab one of the candles and place it in your pack. 
3008,Speak with Sevren,Speak with Magistrate Sevren in Brill. ,"You have given me the remains of the Agamands, and satisfied my desire for revenge.  But the Agamand Mills hold a threat to all the Forsaken, not just to me. I have spoken to Magistrate Sevren of your exploits against the Agamands, and he wishes to speak with you. "
3009,Rude Awakening,Speak with Shadow Priest Sarvis. ,"About time you woke up. We were ready to toss you into the fire with the others, but it looks like you made it. I am Mordo, the caretaker of the crypt of Deathknell. And you are the Lich King's slave no more. Speak with Shadow Priest Sarvis in the chapel at the base of the hill, he will tell you more of what you must know. To get out of this crypt, take the steps up to the surface. Follow the road down to the chapel to find Sarvis. "
3010,Vital Intelligence,Deliver the Scarlet Crusade Documents to Executor Zygand in Brill. ,"These will need to be taken to my superior, Executor Zygand, in Brill. With this information, we'll be able to deal a decisive blow to the Scarlet Crusade. Your services have been useful here in Deathknell, but I need someone to deliver this to Zygand, and I believe he'll be able to find you more appropriate work. Take the road north out of Deathknell. Soon after entering Tirisfal proper, you'll hit a crossroads. Take the eastern fork, and keep going east. You'll pass Cold Hearth Manor along the way. "
3011,The Damned,Novice Elreth requires 6 Scavenger Paws and 6 Duskbat Wings. ,"My duties include tending to our wounded warriors, tailoring armor and clothes, and assisting Shadow Priest Sarvis with whatever else he might need. From the look of it, you'll be enlisted in his service also. . . hunting the Mindless Ones, if I know his mind. Well, if you'd like to stay in one piece--and I've no doubt you do--perhaps I can help. I'm running out of paws and wings, and if you bring me some, I'll find some armor for you. You'll find a good number of wolves and bats to the south. "
3012,The Dormant Shade,"This is an old, beaten, bloody table. ",You place the Candle of Beckoning upon the table and light it. . . See if you've already completed this by typing: /run print(C_QuestLog. IsQuestFlaggedCompleted(410))
3013,Fields of Grief,"Steal 10 pumpkins from the farm to the west, just north of Deathknell and take them to Apothecary Johaan in Brill. ","What have we here?  You look like a fledgling <class>.  If you hope to prove yourself to The Dark Lady, you need to learn the ways of The Forsaken. To the west you'll find a farm.  Humans infest the land like mold on a rotting corpse.  And worse yet, the Scarlet Crusade patrols nearby from their tower.  Teach those scum a lesson and steal 10 of their precious pumpkins. Once you have 10, take them to Apothecary Johaan in Brill. "
3014,A Rogue's Deal,Defeat Calvin Montague in Deathknell. ,"What? What? ! You want money? I don't owe you any money. Letter? What letter? Oh, you wanna fight then? All right, mate. . . let's do this! Owe you any money. . . "
3015,A Plague Upon Thee,Find someplace suitable in the center of the Northridge Lumber Mill in Western Plaguelands to place the Barrel of Plagueland Termites. ,"Now that we have plenty of termites, take this steel reinforced barrel to the Northridge Lumber Mill south of Hearthglen--you'll find it to the west of the road that leads you up to the town. Once there, place the barrel in the center of the lumber mill; someplace high, like on a crate or something. After you open it, the rest should take care of itself. Just come back here and I'll reward you for helping me. "
3016,Welcome! ,Bring the Brill Gift Voucher to Claire Willower in Brill. ,"Welcome to the World of Warcraft! As special thanks for purchasing the World of Warcraft Collector's Edition, turn in this gift voucher to Claire Willower in Brill.  You'll then be given a gift: a little companion to join you on your quest for adventure and glory. Thanks again, and enjoy your stay in the World of Warcraft! "
3017,The Battle For The Undercity,Assist Thrall and Sylvanas in retaking the Undercity for the Horde. ,"The entirety of the Undercity is controlled by Varimathras. Our soldiers stand ready, waiting for the Warchief to give the attack orders. Help the Horde take back the Undercity and earn your place among our greatest champions! Should you survive the assault, report to Thrall. Check in with the Warchief when you are ready to begin. "
3018,. . . and a Batch of Ooze,Gather Un'Goro Slime Samples from any of the slimes in Un'Goro Crater. ,"Have you heard of the Un'Goro Crater, <name>? It is near the Tanaris desert, and it is a magnificent place: lush, vibrant, full of creatures and plant life. It is there you must go. Word has reached me that the place seems completely untainted by outside hands. Explorers are just now discovering its secrets. I would like to test the slimes or oozes there. If it is true--that they are uncorrupt--then I would like to see how such creatures have evolved. "
3019,Journey to Undercity,Take The Lady's Necklace to Lady Sylvanas Windrunner at the Royal Quarter in Undercity. ,"This is quite extraordinary! It appears to be a gift to Lady Sylvanas Windrunner from her sister, Alleria! You must take it to her in the Undercity at once! The lady holds court in the Royal Quarter. To get there, use the orb of translocation in the Inner Sanctum of Sunfury Spire in Silvermoon City to cross over to the Undercity.  Once there, take the elevator ride down into the city proper. Use your maps if you need help finding the Royal Quarter. "
3020,A Donation of Silk,"As with most other fabrics, our stocks of silk are at an all-time low. ","Wonderful!  We thank you for your generous donation, <name>! "
3021,To Steal From Thieves,"Bring Kenata, Fardel, and Marcel Dabyrie's Heads to Genavie Callow in Undercity. ","The harlot! The swine! Kenata still lives; her family healthy and prospering while I suffer. Forsaken indeed! My family is gone, taken by the plague. Our estate also forfeit; looted and burned during the war. And after all that, her and her lousy children had the audacity to steal the only precious belongings I had left. I don't care about the things they stole any more. What I want now are their heads! Kill them for me! Go to the Dabyrie Farmstead in Arathi, northeast of Refuge Point. "
3022,The Crown of Will,Report to Melisara at Tarren Mill in the Hillsbrad Foothills. ,"Mug'Thol and his ogre warband was sent to Alterac to retrieve the Crown of Will for Lady Sylvanas. Unfortunately, instead of returning it, the idiot decided to try it on. . . I suppose ogres can't resist anything bright and shiny. His bumbling actions have become something of a problem, however. The Crown of Will enabled him to resist the possession placed upon him to serve Lady Sylvanas. The Dark Lady wants an example made, travel to Tarren Mill in Hillsbrad and report to Melisara, my lieutenant. "
3023,"The Star, the Hand and the Heart",Bring the items on Bel'dugur's Note to Keeper Bel'dugur in the Undercity. ,"You need Yagyin's Digest?  Your plan, then, is to gather another flock?  Of course it is. . . and of course I will help you, <brother/sister>. But you must help me too. I require three items of power.  Bring me these and the digest will be yours. I cannot utter the names of these items, but I will write them down. Get me the items on this list.  If you can do that, then you are truly worthy of opening your own chapter of our order. "
3024,Errand for Apothecary Zinge,Bring the Field Sampling Kit to Apothecary Zinge in the Undercity. ,"The kit is ready, <name>.  No doubt that Apothecary Zinge will want this as soon as possible.  Take it to her without delay, and let her know that I will add the cost of the kit to the Society's tab.  Also, please extend to her my warmest salutations. Well, don't just stand there.  Such is the life of a simple courier, yes? "
3025,A Donation of Wool,We are currently accepting donations for wool cloth. ,"Wonderful!  We thank you for your generous donation, <name>! "
3026,A Donation of Mageweave,"Mageweave is running low, and we could use your help to replenish our stocks! &nbsp; By counting on the community as a whole, we would only need a donation of 60 pieces of mageweave cloth from you to enable us to reach our goal. ","Wonderful!  We thank you for your generous donation, <name>! "
3027,Lines of Communication,"Oran Snakewrithe in Undercity wants you to travel to the Hinterlands and burn the Highvale Records, Highvale Report, and Highvale Notes. ","The Quel'Danil Lodge is a center of communication for the high elves of the Hinterlands. Their ambassadors are working to establish relationships with other races, with whom they share their knowledge of the Witherbark trolls that inhabit the area in the southern Hinterlands. All of the documents regarding the communications are kept at the lodge. We don't need the Highvale building alliances with others, <name>. Destroy the Highvale documents.  We need to burn their lines of communication. . . literally. "
3028,A Sample of Slime. . . ,Gather Felwood Slime Samples from any of the slimes in Felwood. ,"Felwood is a forest far north of the Barrens, even farther than Ashenvale. There, slimes are found all around pools of water blessed by the touch of Fel. The Scourge decimated the area with attacks of Infernals and other demonic magics--the slimes supposedly crept up through the earth during these attacks. Gather samples of Felwood slimes and we will use the testing equipment next to me to create a control group for our tests against other samples you gather. "
3029,Zinge's Delivery,Bring the Wolf Heart Samples to Apothecary Zinge in the Undercity. ,"The wolf hearts you acquired possess a quality unseen in similar specimens.  There is a toxicity to them that should be deadly to the very wolves in which the hearts beat! It's quite incredible, and we must study it further.  I kept a few samples of the hearts acquired.  Take them to my colleague, Apothecary Zinge.  You will find her in our headquarters in the Undercity. "
3030,The Champion of the Banshee Queen,Speak with Nathanos Blightcaller in the Eastern Plaguelands. ,"It pleases me greatly to see the battle hardened join our cause. Our numbers grow in size and strength as each day passes. Perhaps you are prepared to test your mettle, <class>? Among the first of my champions was Nathanos, now known as the Blightcaller. Few exist with more dedication or vigor amidst our ranks. Seek him out in the Eastern Plaguelands. He resides at the Marris Stead; occasionally roaming the decimated wastes, slaying all Scourge and Alliance filth that cross his path. "
3031,Sample for Helbrim,Bring the Wolf Heart Sample to Apothecary Helbrim in the Barrens. ,"A colleague in Kalimdor, Apothecary Helbrim, is researching the effects of Lordaeron toxins on the beasts of Kalimdor.  He would be very interested in a sample of the wolf hearts Renferrel sent me. Helbrim is stationed in the Barrens, in a village known as the Crossroads.  To reach him, you must travel via zeppelin to the orc capital of Orgrimmar, then travel south, by foot, to Durotar.  Head west into the Barrens, and you will soon reach the Crossroads. "
3032,Additional Runecloth,"Greetings once again, &lt; name&gt; ! &nbsp; Our need for runecloth is constant, and we can always use additional resources if you are willing to part with them. ","<name> - without heroes like you working on behalf of the Forsaken, we'd surely suffer.  Thank you for your continued efforts! "
3033,Assisting Arch Druid Runetotem,Speak with Arch Druid Hamuul Runetotem in Thunder Bluff. ,"Excuse me <class>, but I'd like just a moment of your time if possible. The Cenarion Circle in Thunder Bluff is most interested in seasoned adventurers such as yourself to lend them aid in a vital research project.  While I do not know the specifics, I can inform you that none other than Hamuul Runetotem is spearheading this research. Please - if you are interested, speak with him directly on the Elder Rise within Thunder Bluff proper. "
3034,Journey to Undercity,Take The Lady's Necklace to Lady Sylvanas Windrunner at the Royal Quarter in Undercity. ,"This is quite extraordinary! It appears to be a gift to Lady Sylvanas Windrunner from her sister, Alleria! You must take it to her in the Undercity at once! The lady holds court in the Royal Quarter. To get there, use the orb of translocation in the Inner Sanctum of Sunfury Spire in Silvermoon City to cross over to the Undercity.  Once there, take the elevator ride down into the city proper. Use your maps if you need help finding the Royal Quarter. "
3035,The Lich's Identity,Bring the Lich's Spellbook to Bethor Iceshard in the Undercity. ,"There is a lich who dwells on the island in Brightwater Lake to the north.  Although he is a free-willed Forsaken, he believes all other Undead are Scourge slaves and has his minions attack anyone who approaches him. But because he is Forsaken, the Queen will want him.  And if he is skilled in Necromancy, then his knowledge would be. . . quite useful to us. To discover his identity and his talents, I must see his spellbook.  Steal into his camp and acquire it, then return to me. "
3036,Melding of Influences,Bring a Merged Ooze Sample to Chemist Fuely in Undercity. ,"Here is some encased ooze created from the Felwood samples you recovered. Take the case to Un'Goro Crater and find a pure ooze. . . the primal variety will do nicely. When you get close enough, release the ooze in the case, and let us see what the two think of one another. After the experiment concludes, bring me a sample of whatever is left over. I will await you here in the Apothecarium. "
3037,Seeping Corruption,Fill all 4 Empty Vials at the tide pools along the coast of the Ruins of Eldarath in Azshara before returning to Chemist Cuely. ,"See that tauren behind me--the one who looks like she's going to be ill at any moment? She was in Azshara recently. She claims she was wounded by some naga while making her way through the Ruins of Eldarath. After fighting off a few of them, she took a break on the beach and drank from one of the tide pools. Now she's feeling nauseous. . . among other things. I'd like to find out what she drank. Take this box, in it are some empty vials I labeled. Fill each at different pools and come back. "
3038,Errand for Apothecary Zinge,Take the purchase order to Alessandro Luca in the Undercity. ,"The Royal Apothecary Society needs your assistance.  Listen closely, and both of us may profit from my plan. Apothecary Keever in the next room may be. . . touched. . . but his research does potentially bear fruit if it were pursued by a clever researcher.  Fortunately, I am such a researcher.  I want you to take this purchase order to Alessandro Luca, the proprietor of Blue Moon Odds and Ends; he'll give you a testing kit.  When you have it, bring it back to me and I'll outline your task in detail. "
3039,Seeping Corruption,I never dreamed the elixir would take hold that quickly. ,"I never dreamed the elixir would take hold that quickly. Thank you, <name>. I will get to work on the rest of these samples right away. I'm sure they'll be usable by the Lady Sylvanas and the Forsaken soon enough. "
3040,Testing for Corruption - Felwood,You take a sample of slime from Felwood and place some of it into the various tubes and beakers on the table. ,You pick up the petri dish with the slime sample in it. The only way to discern if the samples is pure enough is to open it and examine the contents yourself. Ideally you'll find a sample that fits Chemist Fuely's criteria. 
3041,A Donation of Runecloth,"&lt; name&gt; , you've been a tremendous contributor to our cloth drive. ","Fantastic - these will go right to use, I assure you.  Thank you again for your assistance!  We'd certainly be lost without you. With all the donations you've made, I would certainly process any additional runecloth donations you care to make in the future.  Just be sure to check in with me, and I'll personally make sure that your good deeds won't go unrecognized! "
3042,The New Frontier,Speak with Arch Druid Hamuul Runetotem on the Elder Rise of Thunder Bluff about the Cenarion Circle's call to explore the frontiers of Kalimdor. ,"Attention, heroes! The Cenarion Circle seeks able bodied individuals to assist them in exploring the vast new frontiers of Kalimdor!  A forbidden wasteland of unimaginable dangers lies far to the west of Tanaris and Gadgetzan, and the Circle needs willing and honorable proxies to act in their stead. All interested individuals should seek audience with the Cenarion Circle.  Speak with the Arch Druid Hamuul Runetotem on the Elder's Rise of Thunder Bluff for more information! "
3043,<UNUSED>,X. ,x
3044,Return to Apothecary Zinge,Bring the Sealed Field Testing Kit to Apothecary Zinge in the Undercity. ,"""Here you go, the power source is safely removed and the data is preserved.  Well, safe journeys and all that.  Hope the nefarious science experiment worked out for you and all. ""The goblin turns away from you to attend to the demands of the Gadgetzan Water Company.  You secure the sealed testing kit for the journey back to the Undercity. Apothecary Zinge waits for you and the sealed field testing kit there. "
3045,Testing for Impurities - Un'Goro Crater,You take a sample of slime from Un'Goro Crater and place some of it into the various tubes and beakers on the table. ,You pick up the petri dish with the slime sample in it. The only way to discern if the samples is pure enough is to open it and examine the contents yourself. Ideally you'll find a sample that fits Chemist Fuely's criteria. 
3046,The Jeremiah Blues,Find Jeremiah Payson in the Undercity and see if he is in fact Jeremiah Felstone. ,"From the evidence I am able to muster, the person you seek - and the intended recipient of the parcel - is Jeremiah Payson, the Undercity cockroach vendor. I've always been of the opinion that it takes a special gift to sell. . . cockroaches.  No doubt you are on quite the epic sojourn now, mighty <class>.  I will leave you to your world-shaping endeavors.  Allow me, however, to be a part of your magnum opus and reveal that he is located near the bank, suitably groveling under one of the walkways. "
3047,Envoy to the Horde,"Bring the Letter from Lor'themar Theron to Lady Sylvanas Windrunner in Undercity, the Forsaken capital in Tirisfal Glades. ","There were doubts about our capabilities among our potential new allies.  Of what use could we be to them when perceived as unable to deal with our problems at home? This changes everything.  No longer will our power be questioned.  We'll be able to join the Horde as equals. Take this letter to Sylvanas, ruler of the Forsaken.  She's already on our side but the news of Dar'Khan's death will be music to her ears.  Prepare for a long trip, <name>.  If all goes well she will send you to Orgrimmar. "
3048,Envoy to the Horde,"Bring the Letter from Lor'themar Theron to Lady Sylvanas Windrunner in Undercity, the Forsaken capital in Tirisfal Glades. ","There were doubts about our capabilities among our potential new allies.  Of what use could we be to them when perceived as unable to deal with our problems at home? This changes everything.  No longer will our power be questioned.  We'll be able to join the Horde as equals. Take this letter to Sylvanas, ruler of the Forsaken.  She's already on our side but the news of Dar'Khan's death will be music to her ears.  Prepare for a long trip, <name>.  If all goes well she will send you to Orgrimmar. "
3049,Seeping Corruption,Give Cuely's Elixir to Thersa Windsong in Undercity. ,Give this to Thersa. Perhaps it will cure her. . . perhaps not. We really won't know until after she drinks it. 
3050,The Key to Scholomance,"Well, here you are &lt; name&gt; - the completed Skeleton Key. ","Well, here you are <name> - the completed Skeleton Key.  I am certain as I can be that this key will allow you within the confines of the Scholomance.  There's only one way to be absolutely sure it works, though.  Waste no time in trying it out, I say. Good luck, mighty hero.  May you continue to bring light unto the darkness! "
3051,Mrs. Dalson's Diary,"A diary with yellowing pages lies open to the last entry: ""I don't know what's going to happen now that Harold's turned. ","A diary with yellowing pages lies open to the last entry: ""I don't know what's going to happen now that Harold's turned.  It took everything out of me to drag him into the only place I could find that'd lock him up tight and hold him.  I hid the key on me, and I pray it works. . . I hope I can get out of here, but I need money to do that.  Our stuff's all in the cabinet I think. . . and now that I think about it, doesn't Harold keep the key on him? I'll rest on it, I'm dead tired now. """
3052,Two Halves Become One,Locate the other half of the Good Luck Charm somewhere on the Felstone Farm in Western Plaguelands and reassemble it. ,"The ramblings of the poor ghost continue: ""I'm so cold, John.  Bring me your charm, and we'll be together!  Quickly John, before the plague comes to change us into hideous beasts!  I can't see you John. . . but I know you're near.  I feel you near me. ""Perhaps if the second half of the charm was found and reassembled, this would constitute what the spirit of Janice Felstone is seeking. "
3053,The Key to Scholomance,"Well, here you are &lt; name&gt; - the completed Skeleton Key. ","Well, here you are <name> - the completed Skeleton Key.  I am certain as I can be that this key will allow you within the confines of the Scholomance.  There's only one way to be absolutely sure it works, though.  Waste no time in trying it out, I say. Good luck, mighty hero.  May your victories continue to bring you fame and power as you lay waste to Scholomance! "
3054,Scarlet Diversions,Proceed to the Scarlet Crusade's base camp between Felstone Field and Dalson's Tears and destroy their command tent. ,"Before Andorhal, we must tackle the advancing Scarlet Crusade menace from Hearthglen.  They've made camp between Felstone Field and Dalson's Tears, making us risk conflict against both the Scourge and the Crusade at once. My plan is to play them off of each other by sending you to destroy the command tent they've set up; use some Flame in a Bottle from this box of incendiaries.  Once razed, plant this Scourge banner by the tent.  With some luck, they'll ignore us and focus on the Scourge for vengeance. "
3055,In Dreams,In Dreams is the final quest of the Tirion Questline. ,"For so long, I have been a puppet of the Grand Crusader. What reason was there to fight against what the Scarlet Crusade had become? It has been decades, yet the memories of my father; those precious memories, they are what have kept me alive. I have dreams, stranger. In these dreams my father is with me. He stands proudly at my side as I am inducted into the Order. We battle legion of Scourge, side by side. We bring honor to the Alliance, to Lordaeron. I want not to dream anymore. Take me to him. "
3056,Mold Rhymes With. . . ,Bring the Imbued Skeletal Fragments and 15 gold coins to Krinkle Goodsteel in Gadgetzan. ,"The goblin you will need to speak with is Krinkle Goodsteel.  He peddles his skills to the highest bidder in Gadgetzan, within the Tanaris desert.  He'll likely be the only one who can produce the mold we need, and his services won't come cheap.  We now ask for you to dig deep by footing whatever fee he will charge. I'm an apothecary, not a banker.  If I had gold lying around, I certainly wouldn't be here. I guess I said the quiet part out loud again.  Oops. Gadgetzan awaits you!  Good luck! "
3057,Locked Away,"An extremely sturdy cabinet stands before you, securely fastened shut by a built-in lock. ","The key taken from Farmer Dalson's ghoulish remains fits the lock perfectly.  The doors of the cabinet swing open, revealing several items that remain intact and appear quite valuable. "
3058,Araj's Scarab,"Destroy Araj the Summoner and bring Araj's Scarab to Apothecary Dithers at the Bulwark, Western Plaguelands. ","Araj the Summoner lords over Andorhal from the ruined city's heart.  We know that he was the former leader of Scholomance before claiming the city as his own.  To finish the key, we will need his signet - called a scarab - mounted as the head of the key. Make your way into the heart of Andorhal, and break his hold on the city now that he is drawn into the open.  Once destroyed, seize his scarab from his fallen phylactery! The Key to Scholomance awaits, <name>! "
3059,Araj's Scarab,"Destroy Araj the Summoner and bring Araj's Scarab to Alchemist Arbington at Chillwind Point, Western Plaguelands. ","Araj the Summoner lords over Andorhal from the ruined city's heart.  We know that he was the former leader of Scholomance before claiming the city as his own.  To finish the key, we will need his signet - called a scarab - mounted as the head of the key. Make your way into the heart of Andorhal, and break his hold on the city now that he is drawn into the open.  Once destroyed, seize his scarab from his fallen phylactery! The Key to Scholomance awaits, <name>! "
3060,Breastplate of the Chromatic Flight,"To forge the Breastplate of the Chromatic Flight, you will be required to bring the following items to Jeziba the 'Sculptor': 1 Chromatic Carapace. ","The forging of a powerful breastplate to protect against the unrelenting attacks of the chromatic flight is one built upon irony. The scales of the very beasts we battle must be sewn to the pristine carapace of an elder chromatic drake or dragon. None are known to exist at this time and we should hope that none will ever exist. Lastly, perhaps the most difficult of all components: the blood of heroes. The Sculptor must ultimately forge this creation. "
3061,Scholomance,"Speak with Apothecary Dithers at the Bulwark, Western Plaguelands. ","On the island of Caer Darrow lies Scholomance - a school that serves as a stronghold for the Scourge.  Our enemy dwells within, safely allowed to pursue research that strengthens their power.  A door bars the way, and try as we might no entry is to be had without a proper key. Apothecary Dithers is well versed on Scholomance, and has an idea how to obtain a key.  You have proved your value to me as someone who can get things done; I now entrust this task to you.  Speak with him on this matter. "
3062,The Annals of Darrowshire,Bring the Annals of Darrowshire to Chromie in Andorhal. ,"To save Joseph Redpath, we must first discover his past.  We can learn this in the Annals of Darrowshire, a book held in the city hall of Andorhal. Bring me that book.  We can then learn Joseph's fate, and with luck. . . change it! "
3063,The Mark of the Lightbringer,Obtain the Mark of the Lightbringer and return it to Anchorite Truuen at Chillwind Camp in the Western Plaguelands. ,"In the short time that I have been on Azeroth I have studied many of its heroes.  Of them all, Uther Lightbringer stands above the rest.  A hero for the ages, in the end Uther was betrayed by his most promising pupil, Arthas. In his honor, I would like to return something he lost to his nearby tomb.  It is rumored that the Scarlet Crusade is keeping one of his holy relics atop their guard tower near the gates of Hearthglen. Please, <class>, go and retrieve it. "
3064,"The Human, Ras Frostwhisper","Travel to the Arathi Highlands, to the ruins of Stromgarde. ","The undead fear life just as the living fear death. It is not unusual for a sentient undead being to completely destroy all remnants of his or her previous life after having turned. Unfortunately, in order to create an artifact capable of reverting Ras Frostwhisper to a mortal, we must have a keepsake from his years among the living. You must venture to the ruined city of Stromgarde, Frostwhisper's home, and search for such an item. May luck be with you, <name>. "
3065,A Call to Arms: The Plaguelands! ,Seek out High Executor Derrington. ,"Heroes of the realm, hear me - the Horde calls upon you for swift action! A call to arms has been issued for all able bodied individuals to take up arms against the Scourge!  Rumors fly of new threats rising from the ruins of the Eastern Kingdoms.  They loom to the east of the Undercity, in the northern reaches of the lands now known as the Plaguelands! Heroes of the realm - seek out High Executor Derrington, who has set up his base camp at the Bulwark, east of Tirisfal Glade! "
